dis_price,discount_percent,main_category_name,ori_price,ranking,sub_category_name,title
9600,4,e쿠폰/티켓,9600,60,ALL,[에그머니](카드가능)(에그머니) 온라인 게임상품권 1만원
27000,51,여행,27000,1,ALL,(카드5%)(공식판매처) 에버랜드 얼리버드 종일이용권(방문일 지정)(2/1~3/18)
20900,0,여행,20900,2,ALL,경주월드 02월 자유이용권 종일권/오후권+스노우파크 (2/1~2/28) 소인오후기준
27400,5,여행,27400,3,ALL,(공식판매처) 에버랜드 종일이용권+T-익스프레스 큐패스 증정(2/14~2/28)(방문일지정)
21660,1,여행,21660,4,ALL,경기남부 최대 아쿠아리움 아쿠아플라넷 광교 (~3.31)
78000,50,여행,78000,5,ALL,(공식판매처) 에버랜드 푸바오 가족세트권(2/1~3/18)
17000,0,여행,17000,6,ALL,한화 아쿠아플라넷 일산 평일/주말입장권 일산가볼만한곳/일산데이트_N
17400,0,여행,17400,7,ALL,한화 아쿠아플라넷 여수 입장권(아쿠아리움)_N
138000,0,여행,138000,8,ALL,|강원 삼척시| 쏠비치 삼척(대명/호텔/대명/대명리조트/쏠비치/쏠비치대명/가족여행/삼척/쏠비치호텔)
25000,0,여행,25000,9,ALL,군파크 익스트림 루지(경북 최초/최대 루지 테마파크)| 청도루지 | 대구여행 | 청도놀거리
29500,0,여행,29500,10,ALL,(여수)아쿠아플라넷+케이블카 / 아쿠아리움 (~03.31)
213450,1,여행,213450,11,ALL,"파라다이스호텔&리조트, 파라다이스시티(인천 호텔/중구/인천국제공항(중구)/영종도/인천공항/"
109000,0,여행,109000,12,ALL,(이용1시간전구매) 대구 이월드 연간회원권 2월
9000,0,여행,9000,13,ALL,(문자발송) 안성팜랜드 입장권(2/1~2/28)/안성/경기도/안성팜랜드
18000,40,여행,18000,14,ALL,코엑스아쿠아리움 오전/오후 입장권 특가
78000,50,여행,78000,15,ALL,(카드5%)(공식판매처) 에버랜드 푸바오 가족세트권(2/1~3/18)
48000,0,여행,48000,16,ALL,강원 용평리조트 리프트권/리프트+장비렌탈 패키지
290000,0,여행,290000,17,ALL,2021시즌 용평리조트 스키패스 4차
13300,0,여행,13300,18,ALL,(사전예약필수) 키자니아 서울/부산 이용권 (~2.28)
23000,52,여행,23000,19,ALL,(2월 1일부터 사용가능)롯데월드 종일/AFTER4/AFTER7
130440,1,여행,130440,20,ALL,"|경북 호텔| 힐튼 경주 (경주(보문단지,황리단길,불국사,양남,감포,안강))"
106700,3,여행,106700,21,ALL,|제주 서귀포시| 랜딩관 제주신화월드 호텔앤리조트(할인쿠폰/타임세일/제주도/신화역사/ 신화/ 서귀포)
87130,1,여행,87130,22,ALL,라마다 속초(강원 호텔/속초/강릉/양양/고성)
70560,2,여행,70560,23,ALL,|제주 호텔| 호텔 시리우스 제주 (제주시)
109000,0,여행,109000,24,ALL,|충남 보령시| 무창포 비체팰리스(대천/대천리조트/대천숙박/비체펠리스/비체/보령/충남보령/무창포)
19900,0,여행,19900,25,ALL,코엑스아쿠아리움 2월 입장권(코엑스 아쿠아리움/아쿠아리움/코엑스/삼성/서울)
14000,0,여행,14000,26,ALL,김해 가야랜드 엔젤파크 | 경남테마파크 | 김해놀이공원 | 김해 테마파크
39010,1,여행,39010,27,ALL,|제주 호텔| 아시아호텔 제주(구.아비아호텔) (제주시)
80580,0,여행,80580,28,ALL,더 앤 리조트 호텔&스파(강원 호텔/양양/동해/고성/삼척)
42630,2,여행,42630,29,ALL,|제주 호텔| 코업시티호텔 하버뷰 (서귀포시)
89000,0,여행,89000,30,ALL,|강원 원주시| 오크밸리리조트(오크밸리/강원도원주오크밸리/원주 오크밸리/한솔오크벨리/오크벨리리조트)
49000,41,여행,49000,31,ALL,(2월1일부터사용가능)롯데월드 패밀리(성인+어린이)
13500,0,여행,13500,32,ALL,(이용1시간전구매) 전국 챔피언키즈카페 44개점(키즈카페/키즈체험/유아체험/키즈/놀이/키즈파크)
11000,0,여행,11000,33,ALL,경남 통영 통영케이블카
89000,0,여행,89000,34,ALL,|강원 평창군| 휘닉스 평창 리조트(휘닉스/휘닉스평창/휘닉스파크/애견동반/펫룸/애견동반객실)
165000,0,여행,165000,35,ALL,메리어트관 제주신화월드 호텔앤리조트(제주 호텔/서귀포/서귀포시/중문/표선/성산)
149000,0,여행,149000,36,ALL,[용평]용평리조트 동계시즌 리프트 주간권PKG
20900,0,여행,20900,37,ALL,(알림톡수신) 대구 이월드 자유이용권 (~2/28)
90400,0,여행,90400,38,ALL,|강원 정선군| 하이원 그랜드호텔 메인타워(구 강원랜드호텔)(하이원/강원랜드/하이원콘도/하이원리조트)
31000,0,여행,31000,39,ALL,제주 아쿠아플라넷 풀패키지권+카페 택1|아쿠아리움
10000,33,여행,10000,40,ALL, 전국  꼬마버스 타요 키즈카페 이용권 (~3/31)
136000,0,여행,136000,41,ALL,|전남 진도군| 쏠비치 진도(대명/호텔/대명/대명리조트/쏠비치/쏠비치대명/가족여행/진도/쏠비치호텔)
29200,0,여행,29200,42,ALL,2021 하이원리조트 리프트권~2020.3 (폐장일까지)
28900,0,여행,28900,43,ALL,제주 아쿠아플라넷 AQ패키지권+카페 택1|아쿠아리움
5900,41,여행,5900,44,ALL,제주렌트카 완전자차 야간인수/새벽반납 전기차 스타렉스 공항 렌트 예약
187200,0,여행,187200,45,ALL,|강원 속초| 롯데리조트 속초
27000,51,여행,27000,46,ALL,(공식판매처) 에버랜드 얼리버드 종일이용권(방문일 지정)(2/1~3/18)
59000,0,여행,59000,47,ALL,|강원 고성군| 일성 설악 온천 리조트(고성/속초/설악콘도/속초여행/강원도여행/속초숙소/속초리조트)
55000,15,여행,55000,48,ALL,[서울랜드]서울랜드 6개월 시즌이용권/테마파크/놀이공원
120840,1,여행,120840,49,ALL,롯데리조트 부여(충남 리조트/부여/보령/서산/태안)
115000,0,여행,115000,50,ALL,소노벨 비발디파크(오크)(강원 리조트/홍천/춘천/인제/철원/리조트)
26000,0,여행,26000,51,ALL,20/21 2월 오크밸리 리프트 / 세트권/ 스키
127000,0,여행,127000,52,ALL,삼척쏠비치호텔앤리조트(강원도/삼척/호텔예약)
58800,2,여행,58800,53,ALL,|제주 호텔| 파크 선샤인 제주 (서귀포시)
17900,0,여행,17900,54,ALL,(문자발송/당일사용가능)(서울/영등포)주렁주렁 타임스퀘어점 입장권(테마파크 실내동물원 동물체험 견학)
19900,0,여행,19900,55,ALL,대구 네이처파크 스윗윈터 2인 입장권 | 대구동물원 | 경북동물원 | 스파밸리
88000,0,여행,88000,56,ALL,|제주 서귀포| 호텔 더본 제주
40000,0,여행,40000,57,ALL,로봇랜드 패밀리 파크 이용권 테마파크 마산 창원
130680,0,여행,130680,58,ALL,|강원 강릉시| 정동진 썬크루즈호텔(정동진호텔/정동진숙박/정동진썬크루즈호텔/정동진역호텔)
20000,20,여행,20000,59,ALL,(문자발송/구매후1시간후사용)대구아쿠아리움 입장권
170900,0,여행,170900,60,ALL,충남 안면도 리솜리조트 아일랜드 리솜 객실패키지 ~ 3월31일 까지
16500,0,여행,16500,61,ALL,용평리조트 발왕산 관광케이블카氣스카이워크(~3.1)
53370,1,여행,53370,62,ALL,신라스테이 천안(충남 호텔/천안/아산/예산/당진)
49000,2,여행,49000,63,ALL,"|부산 호텔| 해운대 씨클라우드 호텔 앤 레지던스 (해운대,센텀시티,재송)"
115000,0,여행,115000,64,ALL,|강원 홍천군| 소노벨 비발디파크 ( 구 대명리조트 비발디파크)(비발디파크/대명비발디/더파크호텔)
123000,0,여행,123000,65,ALL,쏠비치호텔 앤 리조트진도(대명)
13500,0,여행,13500,66,ALL,부산 벡스코 상상체험 키즈월드/상상체험키즈월드/부산키즈파크/부산놀이동산/부산가볼만한곳
89900,0,여행,89900,67,ALL,켄싱턴호텔 평창(구.켄싱턴플로라)(강원 호텔/평창/정선/횡성)
88110,1,여행,88110,68,ALL,|강원 호텔| 켄싱턴호텔 평창(구 켄싱턴 플로라 호텔) (평창)
85800,0,여행,85800,69,ALL,|강원 속초시| 라마다 속초 바이 윈덤(호텔/속초특급호텔/추석특가/속초/속초호텔/숙초숙박/속초여행)
110000,0,여행,110000,70,ALL,랜딩관 제주신화월드 호텔앤리조트(제주 호텔/서귀포/서귀포시/중문/표선/성산)
10200,0,여행,10200,71,ALL,(익일부터 이용)무주 덕유산 관광곤도라 왕복 이용권
71520,0,여행,71520,72,ALL,|강원 고성군| 파인리즈 리조트(고성/파인리즈/설악/가성비숙소/속초여행/아젤리아스파/델피노)
18000,10,여행,18000,73,ALL,(문자발송/당일사용가능)12월/챔피언1250
140000,0,여행,140000,74,ALL,|제주 서귀포시| 휘닉스 제주 섭지코지(서귀포/성산/일출봉/휘닉스/섭지코지/아쿠아플라넷/가족형)
87000,0,여행,87000,75,ALL,|경북 청송군| 소노벨 청송 (구 대명리조트 청송)(소노벨/ 소노벨청송/ 대명리조트 청송/소노브랜드)
16000,20,여행,16000,76,ALL,서울/일산/분당/세종 뽀로로파크 1회이용권 (~3/31)
174100,1,여행,174100,77,ALL,"|부산 호텔| 그랜드 조선 부산 (해운대,센텀시티,재송)"
54240,0,여행,54240,78,ALL,|강원 고성군| 아이파크콘도(현대설악)(아이파크/고성/속초/아이파크콘도/현대아이파크/일출/현대설악)
111000,0,여행,111000,79,ALL,|강원 양양군| 쏠비치 양양(소노리조트/소노/대명리조트/대명/대명호텔/대명리조트/쏠비치/쏠비치대명)
14400,20,여행,14400,80,ALL,타요키즈카페 뽀로로샵 장안점 이용권 (~3/31)
26670,4,여행,26670,81,ALL,[비발디파크](문자발송)강원 홍천 소노벨 비발디파크 리프트권+장비렌탈 패키지
58800,2,여행,58800,82,ALL,|제주 호텔| 휘슬락 호텔 (제주시)
27500,0,여행,27500,83,ALL,(문자발송)제천 리솜포레스트 해브나인 스파 이용권
69900,0,여행,69900,84,ALL,|경기 가평군| 켄싱턴리조트 가평(애슐리/애슐리퀸즈/자라섬/아침고요수목원/가평/가평숙소/가평여행)
18000,29,여행,18000,85,ALL,(문자발송)바운스 어드벤처 트램폴린 파크 부산용호W 센터/바운스트램폴린
48800,0,여행,48800,86,ALL,역류성식도염 위편한 옆으로자는 베개 - 옵션 A 높이
10000,0,여행,10000,87,ALL,하슬라아트월드/강릉정동진미술관/하슬라미술관/아차
78310,1,여행,78310,88,ALL,"|경북 리조트| 켄싱턴리조트 경주 (경주(보문단지,황리단길,불국사,양남,감포,안강))"
20000,21,여행,20000,89,ALL,(문자발송)바운스 어드벤처 트램폴린 파크 한화 벨버디어 센터/바운스트램폴린
82000,0,여행,82000,90,ALL,소노문 양평(구 대명리조트 양평)(경기 리조트/양평/가평)
21900,0,여행,21900,91,ALL,여수유월드루지테마파크+사랑의자물쇠 PKG /루지 콤보단품권
10000,0,여행,10000,92,ALL,제주 아르떼뮤지엄/ 제주도 미디어아트 전시관
120740,1,여행,120740,93,ALL,"|경남 호텔| 통영 스탠포드 호텔앤리조트 (거제,통영,고성)"
73500,2,여행,73500,94,ALL,오션스위츠 제주(제주 호텔/제주공항/애월/함덕)
63830,0,여행,63830,95,ALL,|강원 양양군| 오색그린야드호텔(양양호텔/양양특급호텔/양양 특급호텔/강원호텔/오색호텔/오색약수터)
10010,0,여행,10010,96,ALL,호구포 그랜드팰리스루프탑(인천 모텔/남동/종로/대학로)
17000,0,여행,17000,97,ALL,제주 윈드1947카트|제주여행|제주카트체험|제주레이싱
106730,1,여행,106730,98,ALL,"|부산 호텔| 신라스테이 해운대 (해운대,센텀시티,재송)"
107000,0,여행,107000,99,ALL,소노벨 경주(구 대명리조트 경주)(경북 리조트/경주/포항/울진/영덕)
28890,0,여행,28890,100,ALL,제주 아이브호텔앤리조트(제주 리조트/서귀포/서귀포시/중문/표선/성산)
85500,33,도서/음반,85500,1,ALL,Easy/Subject/insight Link/각 단계별 3권구성 선택
39680,38,도서/음반,39680,2,ALL,Zak Zoo 시리즈 8종세트 (Book+CD)
71280,8,도서/음반,71280,3,ALL,(두두스토리) 첫돌 호기심 자연관찰 11권+사운드북 1권(총 12권)
55000,50,도서/음반,55000,4,ALL,[별똥별]NEW 똑쟁아기그림책 (0-3세) 외 선택구매 / 세이펜미포함
24000,0,도서/음반,24000,5,ALL,씨투엠 도형 학습지 플라토 P1~P4권 세트(전4권)
24000,0,도서/음반,24000,6,ALL,씨투엠 도형 학습지 플라토 A1~A4권 세트(전4권)
162000,40,도서/음반,162000,7,ALL,Scholastic Picture Book Collection +  담요 증정
24000,0,도서/음반,24000,8,ALL,씨투엠 도형 학습지 플라토 S1~S4권 세트(전4권)
85000,34,도서/음반,85000,9,ALL,NEW 펜토미노턴+NEW큐브빌드 세트(교구+워크북)
41400,5,도서/음반,41400,10,ALL,(동양북스) 국어 속 한자 1~3권 세트
42200,36,도서/음반,42200,11,ALL,씨투엠에듀 플라토주머니 평면도형+입체도형(전2종)
39600,10,도서/음반,39600,12,ALL,그림으로 보는 시리즈 선택구매(한국사/세계사/그리스로마신화/삼국지/삼국사기/한국사인물)
24000,0,도서/음반,24000,13,ALL,씨투엠 도형 학습지 플라토 B1~B4권 세트(전4권)
33000,4,도서/음반,33000,14,ALL,(동양북스) 슈퍼파워 그림한자 1~3권 세트
24000,0,도서/음반,24000,15,ALL,씨투엠 도형 학습지 플라토 C1~C4권 세트(전4권)
114000,40,도서/음반,114000,16,ALL,달리 01 리틀 피플 빅 드림즈 19권
69500,36,도서/음반,69500,17,ALL,제이와이북스 노부영 에릭칼 보드북 8종
99000,17,도서/음반,99000,18,ALL,[톨스토이]New 꿈틀꿈틀 자연관찰 전84권 : 씽씽펜별매 평생소장 가치있는 자연관찰 끝판왕
38000,10,도서/음반,38000,19,ALL,북뱅크 01 헝겊 고양이 양코 시리즈 전3권
216500,9,도서/음반,216500,20,ALL,마더스카페 해리포터 1-4부세트(전10권)+해리포터5-7부세트(전13권) (전23권)
99000,50,도서/음반,99000,21,ALL,[천재교육]천재교육  코딩토이 마이빅
105560,37,도서/음반,105560,22,ALL,파닉스리더스의 최고봉/Newmark Learning/Phonics Readers Set/뉴마크 파닉스리더스세트/총 111종
183600,40,도서/음반,183600,23,ALL,Scholastic Picture Book+CD Collection + 담요 증정
24000,0,도서/음반,24000,24,ALL,씨투엠 도형 학습지 플라토 D1~D4권 세트(전4권)
30000,50,도서/음반,30000,25,ALL,씨투엠에듀 팡세 S1~S4권 세트-사고력수학의 시작
73000,0,도서/음반,73000,26,ALL,요시타케 신스케/프란치스카 비어만/최은옥/올리버 재퍼스 작가별 세트 선택구매
30000,50,도서/음반,30000,27,ALL,씨투엠에듀 팡세 P1~P4권 세트-사고력수학의 시작
22000,0,도서/음반,22000,28,ALL,(동아출판) 하이탑 초등 과학 5학년 ( 2021 )
43500,33,도서/음반,43500,29,ALL,NEW 펜토미노턴 교구+워크북 세트
48000,55,도서/음반,48000,30,ALL,달리 너도 보이니 시리즈 10권
16200,0,도서/음반,16200,31,ALL,주식투자 무작정 따라하기 : 100만 왕초보가 감동한 최고의 주식투자 입문서  윤재수
38000,10,도서/음반,38000,32,ALL,크래들 01 도구와 기계의 원리 NOW
70000,9,도서/음반,70000,33,ALL,호기심 톡톡 과학동화 10종 - 4차 산업혁명편 - 엄지공 특별 행사
221000,10,도서/음반,221000,34,ALL,(사회평론)교양으로 읽는 용선생 세계사 전15권
22000,0,도서/음반,22000,35,ALL,(동아출판) 하이탑 초등 과학 6학년 ( 2021 )
40000,9,도서/음반,40000,36,ALL,모르티나 1 2 3 4 전4권
24000,0,도서/음반,24000,37,ALL,씨투엠 도형 학습지 플라토 E1~E4권 세트(전4권)
70000,32,도서/음반,70000,38,ALL,[한솔교육]English Bus Starter1~2/1 + English Land 1
112000,20,도서/음반,112000,39,ALL,(봄이아트북스)공룡 대발이 생활동화 50권세트(만나요편)
93320,2,도서/음반,93320,40,ALL,[비룡소]비룡소 신기한 스쿨버스 오리지널 (전12권)
1549000,4,컴퓨터/전자,1549000,1,ALL,[삼성전자]갤럭시북 이온2 NT950XDZ-A58AW
36000,10,도서/음반,36000,41,ALL,북뱅크 02 절대로 안돼 시리즈 전3권
30000,50,도서/음반,30000,42,ALL,씨투엠에듀 팡세 A1~A4권 세트-사고력수학의 시작
96000,10,도서/음반,96000,43,ALL,사회평론 용선생이 간다 전8권 세트
38000,10,도서/음반,38000,44,ALL,크래들 02 놀라운 인체의 원리
139850,10,도서/음반,139850,45,ALL,좋은책어린이 06 저학년문고 101-120권 전20권세트/재정가도서
164000,8,도서/음반,164000,46,ALL,키큰도토리  이야기 속담 그림책 시리즈 (전13권)
142200,10,도서/음반,142200,47,ALL,(레이첼) 초록개구리 작은 발걸음 큰변화 시리즈 16권세트
70400,0,도서/음반,70400,48,ALL,SET(패키지박스+앨범4종+포스터4종)(The Renaissance Style) 슈퍼주니어 (SUPER JUNIOR) - The Renaissance (정규 10집)
92400,6,도서/음반,92400,49,ALL,[천재교육](25%카드 할인) 돌잡이 및 빅키즈 시리즈 선택구매
24000,0,도서/음반,24000,50,ALL,씨투엠 도형 학습지 플라토 F1~F4권 세트(전4권)
34000,4,도서/음반,34000,51,ALL,애플비우리동요+전래동화+영어동요+명작동화 4종 세트
559000,4,컴퓨터/전자,559000,2,ALL,[로보락]로보락 로봇청소기 S5 MAX 샤오미 앱연동 LDS 물걸레
451000,5,컴퓨터/전자,451000,3,ALL,[갤럭시]갤럭시탭S6 라이트 10.4 SM-P610 WIFI 64GB 그레이
1749000,9,컴퓨터/전자,1749000,4,ALL,[무풍에어컨]인증점 삼성 에어컨 AF17R7573WZR 전국(기본설치포함)
689000,2,컴퓨터/전자,689000,5,ALL,[로보락]정품물걸레 2개추가 로보락 한글 S6 MaxV 로봇청소기
199000,0,컴퓨터/전자,199000,6,ALL,[일렉트로룩스]파워PRO 무선청소기 ZB3423BO + 필터 사은품
1219200,4,컴퓨터/전자,1219200,7,ALL,[디오스]LG DIOS 식기세척기 DFB22W
899800,4,컴퓨터/전자,899800,8,ALL,[삼성전자]인증점 삼성 갤럭시탭S7 11.0 SM-T870 256G WIFI 블랙
1729000,5,컴퓨터/전자,1729000,9,ALL,[LG전자]LG 그램16 16ZD90P-GX50K 2021그램 16형 인텔11세대I5
379000,2,컴퓨터/전자,379000,10,ALL,[삼성전자]오디세이 G5 C27G54T 게이밍 모니터 QHD 144Hz
451000,5,컴퓨터/전자,451000,11,ALL,[삼성전자]갤럭시탭S6 라이트 10.4 SM-P610 WIFI 64GB 블루
149000,0,컴퓨터/전자,149000,12,ALL,[일렉트로룩스]18V 무선청소기 ZB3311 (BEST 인기)
330000,4,컴퓨터/전자,330000,13,ALL,[갤럭시탭]갤럭시탭A7 10.4 WiFi 64G 태블릿 SM-T500 그레이
1589000,4,컴퓨터/전자,1589000,14,ALL,[LG전자]그램15 15ZD90N-VX50K 158만구매 인텔i5 인기 노트북
174270,8,컴퓨터/전자,174270,15,ALL,[애플]애플 펜슬 2세대 MU8F2KH/A
10800,10,도서/음반,10800,52,ALL,씨투엠에듀 플라토 액트북 Act Book
57000,6,도서/음반,57000,53,ALL,봄이아트북스 코끼리와 꿀꿀이 세트 (전3권) 영어
30000,50,도서/음반,30000,54,ALL,씨투엠에듀 팡세 B1~B4권 세트-사고력수학의 시작
33000,10,도서/음반,33000,55,ALL,크래들 04 팝업으로 만나는 도구와 기계의 원리(팝업북)
127500,10,도서/음반,127500,56,ALL,좋은책어린이 01 저학년문고 1-20권 전20권세트/재정가도서
32500,35,도서/음반,32500,57,ALL,달리 02 리틀 피플 빅 드림즈 15-19 전5권
212840,13,도서/음반,212840,58,ALL,[톨스토이]경제전집 통큰 경제동화 전68권 세트 : 경제개념동화
